Vrus taxid	Host tax id	Evidence
180816	741093	tRNAs
194949	741093	tRNAs
714583	741093	tRNAs
97081	741093	tRNAs
10730	550694	tRNAs
1124655	550694	tRNAs
1147153	550694	tRNAs
1150869	550694	tRNAs
489779	550694	tRNAs
1141519	1884818	RefSeq
180816	469598	tRNAs
194949	469598	tRNAs
97081	469598	tRNAs
10678	469598	tRNAs
10730	469598	tRNAs
1124655	469598	tRNAs
1150869	469598	tRNAs
379329	469598	tRNAs
489779	469598	tRNAs
10678	457401	tRNAs
10761	457401	tRNAs
1124655	457401	tRNAs
1150869	457401	tRNAs
1168549	457401	tRNAs
173443	457401	tRNAs
379329	457401	tRNAs
489779	457401	tRNAs
10730	754332	tRNAs
1127357	754332	tRNAs
1168549	754332	tRNAs
173443	754332	tRNAs
180816	754332	tRNAs
194949	754332	tRNAs
714583	754332	tRNAs
97081	754332	tRNAs
294631	239	RefSeq
10761	1195244	tRNAs
379329	1195244	tRNAs
1124655	1005058	tRNAs
1150869	1005058	tRNAs
1458842	1462	RefSeq
1352230	1337888	Literature
365048	1337888	CRISPR
447909	1337888	CRISPR
1352230	1220595	Literature
365048	1220595	CRISPR
396034	1220595	CRISPR
365048	340407	RefSeq
749413	391290	Literature
365048	1048208	CRISPR
447909	1048208	CRISPR
365048	471223	CRISPR
365048	550542	CRISPR
447909	550542	CRISPR
365048	544556	CRISPR
447909	544556	CRISPR
447909	1444308	CRISPR
365048	634956	CRISPR
396034	634956	CRISPR
447909	634956	CRISPR
365048	1223501	CRISPR
447909	1223501	CRISPR
365048	1406857	CRISPR
447909	1406857	CRISPR
1647469	84096	RefSeq
1100814	339863	Literature
1109710	36822	Literature
1647473	36822	RefSeq
1622190	84139	RefSeq
1622191	84139	RefSeq
1622192	84139	RefSeq
10730	888728	tRNAs
180816	888728	tRNAs
194949	1005044	tRNAs
97081	1005044	tRNAs
379329	233412	tRNAs
489779	233412	tRNAs
1124655	1005045	tRNAs
1150869	1005045	tRNAs
10730	1005046	tRNAs
180816	1005046	tRNAs
379329	1005047	tRNAs
489779	1005047	tRNAs
10690	1028802	tRNAs
157239	1028802	tRNAs
10690	1028803	tRNAs
157239	1028803	tRNAs
10690	1028804	tRNAs
157239	1028804	tRNAs
10690	1028805	tRNAs
157239	1028805	tRNAs
10690	1028806	tRNAs
157239	1028806	tRNAs
10690	521004	tRNAs
157239	521004	tRNAs
10690	1295140	tRNAs
157239	1295140	tRNAs
10690	866630	tRNAs
157239	866630	tRNAs
10690	935897	tRNAs
157239	935897	tRNAs
10690	456482	tRNAs
157239	456482	tRNAs
10690	1334187	tRNAs
157239	1334187	tRNAs
10690	656913	tRNAs
157239	656913	tRNAs
10690	262727	tRNAs
157239	262727	tRNAs
10690	262728	tRNAs
157239	262728	tRNAs
10690	71421	tRNAs
157239	71421	tRNAs
10690	656912	tRNAs
157239	656912	tRNAs
10690	888828	tRNAs
157239	888828	tRNAs
10690	1035839	tRNAs
157239	1035839	tRNAs
10690	1095746	tRNAs
157239	1095746	tRNAs
10690	1095745	tRNAs
157239	1095745	tRNAs
10690	888828	tRNAs
157239	888828	tRNAs
10690	862965	tRNAs
157239	862965	tRNAs
10690	1275968	tRNAs
157239	1275968	tRNAs
10690	456298	tRNAs
157239	456298	tRNAs
10690	1437068	tRNAs
157239	1437068	tRNAs
10690	1138429	tRNAs
157239	1138429	tRNAs
10690	1450514	tRNAs
157239	1450514	tRNAs
10690	1450515	tRNAs
157239	1450515	tRNAs
10690	1450513	tRNAs
157239	1450513	tRNAs
10690	1117322	tRNAs
157239	1117322	tRNAs
10690	1399771	tRNAs
157239	1399771	tRNAs
10690	1399772	tRNAs
157239	1399772	tRNAs
10690	1322346	tRNAs
157239	1322346	tRNAs
10690	1035188	tRNAs
157239	1035188	tRNAs
10690	762965	tRNAs
157239	762965	tRNAs
1273746	244363	RefSeq
1273747	244363	RefSeq
1273748	244363	RefSeq
1735722	244363	RefSeq
1282967	634497	RefSeq
1442594	634497	RefSeq
1262530	35742	RefSeq
222645	2254	RefSeq
1156722	1089726	RefSeq
1273749	1089732	RefSeq
1262527	35743	RefSeq
754066	1879286	RefSeq
1273754	1089735	RefSeq
1273755	1089735	RefSeq
1273752	1089759	RefSeq
1273753	1089759	RefSeq
1156720	1089748	RefSeq
1156719	1089753	RefSeq
1156721	1158105	RefSeq
1208236	585535	UniProt
1069378	999629	RefSeq
1208236	866344	UniProt
1208236	866345	UniProt
1208236	102608	UniProt
1208236	866346	UniProt
10690	228400	tRNAs
157239	228400	tRNAs
1527515	1510937	RefSeq
1536592	1510939	RefSeq
551895	641420	RefSeq
10690	1350470	tRNAs
157239	1304918	tRNAs
10690	1304916	tRNAs
157239	1304917	tRNAs
10690	1304919	tRNAs
157239	1420012	tRNAs
10690	507522	tRNAs
157239	1304920	tRNAs
10690	1304921	tRNAs
157239	1304922	tRNAs
10690	1304924	tRNAs
157239	1276652	tRNAs
10690	1263871	tRNAs
157239	1328398	tRNAs
10690	1328404	tRNAs
157239	1328406	tRNAs
10690	1328407	tRNAs
157239	1328408	tRNAs
10690	1328409	tRNAs
157239	1328410	tRNAs
1190451	1328411	tRNAs
906669	1328412	tRNAs
906669	1328413	tRNAs
906669	1328414	tRNAs
906669	1328399	tRNAs
906669	1328421	tRNAs
906669	1328423	tRNAs
906669	1328400	tRNAs
906669	1400160	tRNAs
906669	1400161	tRNAs
906669	1400162	tRNAs
906669	1328401	tRNAs
906669	1438697	tRNAs
906669	1438699	tRNAs
906669	1438701	tRNAs
906669	1328402	tRNAs
906669	1328403	tRNAs
906669	1328381	tRNAs
906669	1328383	tRNAs
906669	1328386	tRNAs
906669	1328387	tRNAs
906669	1438703	tRNAs
906669	1438705	tRNAs
906669	1438708	tRNAs
906669	1438709	tRNAs
906669	1438711	tRNAs
906669	1438712	tRNAs
906669	1438713	tRNAs
906669	1438714	tRNAs
906669	1438717	tRNAs
906669	1438718	tRNAs
906669	1438720	tRNAs
906669	1438723	tRNAs
906669	1438724	tRNAs
906669	1438725	tRNAs
906669	1438726	tRNAs
906669	1438728	tRNAs
906669	1438729	tRNAs
906669	1438731	tRNAs
906669	1438732	tRNAs
906669	1438733	tRNAs
906669	1438734	tRNAs
906669	1438735	tRNAs
906669	1438736	tRNAs
906669	1438737	tRNAs
906669	1438738	tRNAs
906669	1438739	tRNAs
906669	1438740	tRNAs
906669	1438742	tRNAs
906669	1438743	tRNAs
906669	1438744	tRNAs
906669	1438745	tRNAs
906669	1438746	tRNAs
906669	1438747	tRNAs
906669	1438750	tRNAs
906669	1438751	tRNAs
906669	1438752	tRNAs
906669	1438755	tRNAs
906669	1438756	tRNAs
906669	1438757	tRNAs
906669	1438758	tRNAs
906669	1438759	tRNAs
906669	1438760	tRNAs
906669	1438762	tRNAs
906669	1438763	tRNAs
906669	1438764	tRNAs
906669	1438765	tRNAs
906669	1438766	tRNAs
906669	1438767	tRNAs
906669	1438768	tRNAs
906669	1438769	tRNAs
906669	1438770	tRNAs
906669	1438771	tRNAs
906669	1438773	tRNAs
906669	1438774	tRNAs
906669	1438775	tRNAs
906669	1438776	tRNAs
906669	1438777	tRNAs
906669	1438778	tRNAs
906669	1438780	tRNAs
906669	1438781	tRNAs
906669	1310158	tRNAs
1654927	1049565	RefSeq
906669	1049565	tRNAs
906669	1284834	tRNAs
906669	1284833	tRNAs
906669	1294141	tRNAs
906669	1290996	tRNAs
906669	1294139	tRNAs
906669	1294138	tRNAs
906669	1328365	tRNAs
906669	1328367	tRNAs
906669	1328369	tRNAs
906669	1328377	tRNAs
906669	1328379	tRNAs
906669	1438782	tRNAs
906669	1438784	tRNAs
906669	1438790	tRNAs
906669	1438794	tRNAs
906669	1438796	tRNAs
1647408	72407	RefSeq
1194091	484021	Literature
906669	1449984	tRNAs
906669	1449985	tRNAs
906669	1400172	tRNAs
906669	1400175	tRNAs
906669	1400177	tRNAs
906669	1400178	tRNAs
906669	1400180	tRNAs
906669	1400181	tRNAs
906669	1400182	tRNAs
906669	1400184	tRNAs
906669	1400185	tRNAs
906669	1438802	tRNAs
906669	1438806	tRNAs
906669	1438810	tRNAs
906669	1328389	tRNAs
906669	1284814	tRNAs
906669	1284811	tRNAs
906669	1284823	tRNAs
906669	1284790	tRNAs
906669	1284808	tRNAs
906669	1284804	tRNAs
906669	1284810	tRNAs
906669	1284788	tRNAs
906669	1284815	tRNAs
906669	1284816	tRNAs
906669	1284813	tRNAs
906669	1284789	tRNAs
906669	1284821	tRNAs
906669	1284807	tRNAs
906669	1284802	tRNAs
906669	1284791	tRNAs
906669	1284800	tRNAs
906669	1236102	tRNAs
906669	1284826	tRNAs
906669	1284829	tRNAs
906669	1284830	tRNAs
906669	1284827	tRNAs
906669	1284828	tRNAs
906669	1284832	tRNAs
906669	1203545	tRNAs
1147094	576	RefSeq
532077	1497796	RefSeq
906669	665944	tRNAs
235201	1046599	CRISPR
279281	1582	RefSeq
51369	1582	RefSeq
1815510	543734	RefSeq
1815511	543734	RefSeq
146269	1051656	CRISPR
51369	1051656	CRISPR
496874	1051657	CRISPR
51369	1051657	CRISPR
508419	1585	RefSeq
12348	321956	CRISPR
12348	29397	RefSeq
1552735	29397	RefSeq
297254	29397	RefSeq
37105	29397	RefSeq
947980	767453	CRISPR
1416334	1395514	RefSeq
363555	324831	tRNAs
906669	324831	tRNAs
906669	324831	tRNAs
906669	559301	tRNAs
139870	33959	RefSeq
139871	33959	RefSeq
139872	33959	RefSeq
906669	525330	tRNAs
906669	909954	tRNAs
906669	257314	tRNAs
906669	1390385	tRNAs
947980	1591	RefSeq
947981	1591	RefSeq
632112	1423816	CRISPR
1815955	420890	RefSeq
12390	1359	RefSeq
1262533	1359	Literature
1262535	1359	Literature
1262536	1359	Literature
1262538	1359	Literature
1289467	1359	RefSeq
1412875	1359	RefSeq
254252	416870	Literature
1262533	1360	Literature
1262537	1360	Literature
1262533	272623	Literature
1262537	272623	Literature
151534	272623	RefSeq
151535	272623	RefSeq
151536	272623	RefSeq
151537	272623	RefSeq
151538	272623	RefSeq
151539	272623	RefSeq
1527692	44273	RefSeq
1527693	44273	RefSeq
1527694	44273	RefSeq
1542498	1542666	RefSeq
434346	47253	RefSeq
440250	47253	Literature
1161930	33966	RefSeq
1536604	33967	RefSeq
1536605	33967	RefSeq
181007	1002366	CRISPR
330397	1002366	CRISPR
330399	1002366	CRISPR
330396	653938	CRISPR
330399	653938	CRISPR
330396	637381	CRISPR
330399	637381	CRISPR
330396	393133	CRISPR
330399	393133	CRISPR
40521	1288296	CRISPR
40521	1288295	CRISPR
40521	393128	CRISPR
330396	393127	CRISPR
330397	393127	CRISPR
330399	393127	CRISPR
40521	393127	CRISPR
40521	393116	CRISPR
330396	1273540	CRISPR
330399	1273540	CRISPR
1173745	393119	Literature
1173747	393119	Literature
1173748	393119	Literature
1458857	393119	Literature
330397	393120	CRISPR
181007	552536	CRISPR
330397	552536	CRISPR
40521	393131	CRISPR
330396	1403330	CRISPR
330399	1403330	CRISPR
330396	1403329	CRISPR
181007	1030009	CRISPR
330397	1030009	CRISPR
40521	1234142	CRISPR
330396	1288294	CRISPR
330397	1288294	CRISPR
330396	1437838	CRISPR
330399	1437838	CRISPR
181007	565047	CRISPR
330397	565047	CRISPR
1173743	265669	Literature
1458852	265669	Literature
330396	882096	CRISPR
330399	882096	CRISPR
40521	267409	CRISPR
40521	267409	CRISPR
330396	1457187	CRISPR
330399	1457187	CRISPR
560178	683837	CRISPR
754044	1870901	RefSeq
754044	1055158	RefSeq
390978	1261126	CRISPR
390978	1311760	CRISPR
390978	1329904	CRISPR
390978	1316932	CRISPR
390978	1329902	CRISPR
390978	1329903	CRISPR
390978	272629	CRISPR
390978	1261125	CRISPR
390978	1249531	CRISPR
390978	1249526	CRISPR
139871	221988	tRNAs
363555	221988	tRNAs
1176423	1904862	RefSeq
77048	187420	CRISPR
173824	145261	Literature
1132026	686340	CRISPR
347325	686340	CRISPR
446529	151262	RefSeq
340435	1160283	CRISPR
1852627	1912315	RefSeq
1852628	1912315	RefSeq
1327959	319705	RefSeq
1453337	1168066	RefSeq
1305710	1770	RefSeq
1305710	1074454	RefSeq
1032891	246196	RefSeq
1032892	246196	RefSeq
1032893	246196	RefSeq
1032894	246196	RefSeq
1032895	246196	RefSeq
1034099	246196	RefSeq
1034100	246196	RefSeq
1034101	246196	RefSeq
1034102	246196	RefSeq
1034103	246196	RefSeq
1034104	246196	RefSeq
1034105	246196	RefSeq
1034106	246196	RefSeq
1034107	246196	RefSeq
1034108	246196	RefSeq
1034109	246196	RefSeq
1034110	246196	RefSeq
1034111	246196	RefSeq
1034112	246196	RefSeq
1034113	246196	RefSeq
1034114	246196	RefSeq
1034115	246196	RefSeq
1034116	246196	RefSeq
1034117	246196	RefSeq
1034118	246196	RefSeq
1034119	246196	RefSeq
1034124	246196	Literature
1034125	246196	RefSeq
1034128	246196	RefSeq
1034143	246196	RefSeq
1034149	246196	RefSeq
1035482	246196	RefSeq
1035483	246196	RefSeq
1035484	246196	RefSeq
1035485	246196	RefSeq
1036613	246196	RefSeq
1036614	246196	RefSeq
1036615	246196	RefSeq
1036616	246196	RefSeq
1041406	246196	RefSeq
1041807	246196	RefSeq
1041808	246196	RefSeq
1051138	246196	RefSeq
1051140	246196	RefSeq
1051143	246196	RefSeq
1052671	246196	RefSeq
1052672	246196	RefSeq
1052673	246196	RefSeq
1056830	246196	RefSeq
1056831	246196	RefSeq
1056832	246196	RefSeq
1056833	246196	RefSeq
1070989	246196	RefSeq
1070990	246196	RefSeq
1071502	246196	RefSeq
1071503	246196	RefSeq
1071504	246196	RefSeq
1071505	246196	RefSeq
1071506	246196	RefSeq
1074303	246196	RefSeq
1074304	246196	RefSeq
1074305	246196	RefSeq
1074306	246196	RefSeq
1074307	246196	RefSeq
1074308	246196	RefSeq
1074309	246196	RefSeq
1074829	246196	RefSeq
1076136	246196	RefSeq
1076630	246196	RefSeq
1076631	246196	RefSeq
1079894	246196	RefSeq
1079895	246196	RefSeq
1079896	246196	RefSeq
1084720	246196	RefSeq
1084721	246196	RefSeq
1084722	246196	RefSeq
1086749	246196	RefSeq
1086751	246196	RefSeq
1086800	246196	RefSeq
1088864	246196	RefSeq
1088865	246196	RefSeq
1088866	246196	RefSeq
1088867	246196	RefSeq
1089107	246196	RefSeq
1089108	246196	RefSeq
1089109	246196	RefSeq
1089110	246196	RefSeq
1089111	246196	RefSeq
1089112	246196	RefSeq
1089113	246196	RefSeq
1089114	246196	RefSeq
1089115	246196	RefSeq
1089116	246196	RefSeq
1089117	246196	RefSeq
1089118	246196	RefSeq
1089119	246196	RefSeq
1089120	246196	RefSeq
1089121	246196	RefSeq
1089122	246196	RefSeq
1089123	246196	RefSeq
1089124	246196	RefSeq
1089125	246196	RefSeq
1089126	246196	RefSeq
1089127	246196	RefSeq
1089128	246196	RefSeq
1089129	246196	RefSeq
1089130	246196	RefSeq
1089131	246196	RefSeq
1089132	246196	RefSeq
1089133	246196	RefSeq
1089135	246196	RefSeq
1089136	246196	RefSeq
1089137	246196	RefSeq
1097752	246196	RefSeq
1097753	246196	RefSeq
1097754	246196	RefSeq
1131248	246196	RefSeq
1131256	246196	RefSeq
1147141	246196	RefSeq
1161933	246196	RefSeq
1161934	246196	RefSeq
1168593	246196	RefSeq
1168594	246196	RefSeq
1168595	246196	RefSeq
1175504	246196	RefSeq
1176425	246196	RefSeq
1176426	246196	RefSeq
1194642	246196	RefSeq
1195069	246196	RefSeq
1195070	246196	RefSeq
1195075	246196	RefSeq
1204515	246196	RefSeq
1211281	246196	RefSeq
1211282	246196	RefSeq
1211283	246196	RefSeq
1211284	246196	RefSeq
1225861	246196	RefSeq
1225862	246196	RefSeq
1235690	246196	RefSeq
1235691	246196	RefSeq
1235692	246196	RefSeq
1235693	246196	RefSeq
1235694	246196	RefSeq
1245814	246196	RefSeq
1296646	246196	RefSeq
1296647	246196	RefSeq
1325953	246196	RefSeq
1327036	246196	RefSeq
1327762	246196	RefSeq
1327763	246196	RefSeq
1327764	246196	RefSeq
1327765	246196	RefSeq
1327766	246196	RefSeq
1327769	246196	RefSeq
1327770	246196	RefSeq
1327771	246196	RefSeq
1327772	246196	RefSeq
1327773	246196	RefSeq
1327774	246196	RefSeq
1327775	246196	RefSeq
1327776	246196	RefSeq
1327777	246196	RefSeq
1327778	246196	RefSeq
1327779	246196	RefSeq
1327936	246196	RefSeq
1327937	246196	RefSeq
1327938	246196	RefSeq
1327939	246196	RefSeq
1340708	246196	RefSeq
1340709	246196	RefSeq
1340711	246196	RefSeq
1340712	246196	RefSeq
1340713	246196	RefSeq
1340818	246196	RefSeq
1340819	246196	RefSeq
1340820	246196	RefSeq
1340821	246196	RefSeq
1340822	246196	RefSeq
1340824	246196	RefSeq
1340825	246196	RefSeq
1340826	246196	RefSeq
1340827	246196	RefSeq
1340828	246196	RefSeq
1340829	246196	RefSeq
1340830	246196	RefSeq
1340831	246196	RefSeq
1340833	246196	RefSeq
1340834	246196	RefSeq
1340835	246196	RefSeq
1340836	246196	RefSeq
1354507	246196	RefSeq
1354508	246196	RefSeq
1354509	246196	RefSeq
1354510	246196	RefSeq
1354511	246196	RefSeq
1354512	246196	RefSeq
1354513	246196	RefSeq
1354514	246196	RefSeq
1357669	246196	RefSeq
1358124	246196	RefSeq
1383054	246196	RefSeq
1383055	246196	RefSeq
1383056	246196	RefSeq
1383057	246196	RefSeq
1383059	246196	RefSeq
1391179	246196	RefSeq
1391180	246196	RefSeq
1391181	246196	RefSeq
1391429	246196	RefSeq
1391430	246196	RefSeq
1391431	246196	RefSeq
1391432	246196	RefSeq
1391433	246196	RefSeq
1414747	246196	RefSeq
1414748	246196	RefSeq
1429759	246196	RefSeq
1429791	246196	RefSeq
1429792	246196	RefSeq
1429793	246196	RefSeq
1429903	246196	RefSeq
1429904	246196	RefSeq
1429905	246196	RefSeq
1429912	246196	RefSeq
1429913	246196	RefSeq
1430411	246196	RefSeq
1437839	246196	RefSeq
1445714	246196	RefSeq
1445715	246196	RefSeq
1445726	246196	RefSeq
1445727	246196	RefSeq
1445728	246196	RefSeq
1445729	246196	Literature
1458709	246196	RefSeq
1458710	246196	RefSeq
1458711	246196	RefSeq
1458712	246196	RefSeq
1458713	246196	RefSeq
1458714	246196	RefSeq
1458715	246196	RefSeq
1458717	246196	Literature
1458724	246196	RefSeq
1458725	246196	RefSeq
1458726	246196	RefSeq
1458831	246196	Literature
1458841	246196	RefSeq
1458846	246196	RefSeq
1463809	246196	Literature
1463811	246196	Literature
1463812	246196	Literature
1468169	246196	RefSeq
1471542	246196	RefSeq
1471543	246196	RefSeq
1471544	246196	RefSeq
148603	246196	Literature
1486403	246196	RefSeq
1486404	246196	RefSeq
1486424	246196	RefSeq
1486425	246196	RefSeq
1486426	246196	RefSeq
1486427	246196	RefSeq
1486469	246196	RefSeq
1486470	246196	RefSeq
1486471	246196	RefSeq
1486472	246196	RefSeq
1486473	246196	RefSeq
1486474	246196	RefSeq
1498204	246196	RefSeq
1505226	246196	RefSeq
1506716	246196	RefSeq
1527463	246196	RefSeq
1527494	246196	RefSeq
1527513	246196	RefSeq
1527516	246196	RefSeq
1527517	246196	RefSeq
1527520	246196	RefSeq
1527534	246196	RefSeq
1527536	246196	RefSeq
1527580	246196	RefSeq
1536598	246196	RefSeq
1536599	246196	RefSeq
1536603	246196	RefSeq
1541819	246196	RefSeq
1541820	246196	RefSeq
1541824	246196	RefSeq
1541886	246196	RefSeq
1542912	246196	RefSeq
1551642	246196	RefSeq
1551710	246196	RefSeq
1551711	246196	RefSeq
1552733	246196	RefSeq
1555201	246196	RefSeq
1555233	246196	RefSeq
1555234	246196	RefSeq
1555235	246196	RefSeq
1556289	246196	RefSeq
1560285	246196	RefSeq
1560286	246196	RefSeq
1567005	246196	RefSeq
1567451	246196	RefSeq
1567452	246196	RefSeq
1567465	246196	RefSeq
1567466	246196	RefSeq
1567467	246196	RefSeq
1567468	246196	RefSeq
1567469	246196	RefSeq
1567470	246196	RefSeq
1567471	246196	RefSeq
1567472	246196	RefSeq
1567473	246196	RefSeq
1567474	246196	RefSeq
1567475	246196	RefSeq
1567476	246196	RefSeq
1567477	246196	RefSeq
1567478	246196	RefSeq
1567479	246196	RefSeq
1589274	246196	RefSeq
1606762	246196	RefSeq
1606763	246196	RefSeq
1647300	246196	RefSeq
1647301	246196	RefSeq
1647302	246196	RefSeq
1647304	246196	RefSeq
1647305	246196	RefSeq
1647306	246196	RefSeq
1647308	246196	RefSeq
1647309	246196	RefSeq
1647311	246196	RefSeq
1647313	246196	RefSeq
1662284	246196	RefSeq
1673873	246196	RefSeq
1673886	246196	RefSeq
1673889	246196	RefSeq
1675548	246196	RefSeq
1675549	246196	RefSeq
1675553	246196	RefSeq
1675554	246196	RefSeq
1675555	246196	RefSeq
1679524	246196	RefSeq
1679530	246196	RefSeq
1698252	246196	RefSeq
1698356	246196	RefSeq
1698357	246196	RefSeq
1698358	246196	RefSeq
1698366	246196	RefSeq
1698417	246196	RefSeq
1698420	246196	RefSeq
1698441	246196	RefSeq
1698709	246196	RefSeq
1698710	246196	RefSeq
1698711	246196	RefSeq
1698712	246196	RefSeq
1698713	246196	RefSeq
1698714	246196	RefSeq
1698715	246196	RefSeq
1701845	246196	RefSeq
1701849	246196	RefSeq
1701853	246196	RefSeq
1718166	246196	RefSeq
1718171	246196	RefSeq
1718172	246196	RefSeq
1718599	246196	RefSeq
1718600	246196	RefSeq
1735466	246196	RefSeq
1739966	246196	RefSeq
1739967	246196	RefSeq
1755681	246196	RefSeq
1784956	246196	RefSeq
1792253	246196	RefSeq
1805457	246196	RefSeq
1805459	246196	RefSeq
1815608	246196	RefSeq
1815969	246196	RefSeq
1815972	246196	RefSeq
1821537	246196	RefSeq
1821538	246196	RefSeq
1821541	246196	RefSeq
1821723	246196	RefSeq
1821727	246196	RefSeq
1873887	246196	RefSeq
1873889	246196	RefSeq
1873891	246196	RefSeq
1891703	246196	RefSeq
1891963	246196	RefSeq
205870	246196	Literature
260120	246196	Literature
260121	246196	Literature
373405	246196	Literature
540064	246196	Literature
540065	246196	Literature
540066	246196	Literature
540067	246196	Literature
540068	246196	Literature
546182	246196	Literature
546183	246196	Literature
546184	246196	Literature
546185	246196	Literature
546803	246196	Literature
546805	246196	RefSeq
546806	246196	Literature
546807	246196	Literature
546808	246196	Literature
555603	246196	Literature
561996	246196	RefSeq
561997	246196	RefSeq
561998	246196	RefSeq
561999	246196	RefSeq
563119	246196	RefSeq
563121	246196	RefSeq
563122	246196	RefSeq
563123	246196	RefSeq
563124	246196	RefSeq
591487	246196	RefSeq
649688	246196	RefSeq
663553	246196	RefSeq
663554	246196	RefSeq
663555	246196	RefSeq
663556	246196	RefSeq
663557	246196	RefSeq
663558	246196	RefSeq
663559	246196	RefSeq
663560	246196	RefSeq
701454	246196	RefSeq
701455	246196	RefSeq
701456	246196	RefSeq
711470	246196	RefSeq
861044	246196	RefSeq
861045	246196	RefSeq
861046	246196	RefSeq
861047	246196	RefSeq
861048	246196	RefSeq
938131	246196	RefSeq
49964	246197	CRISPR
49964	246197	CRISPR
49964	1198133	CRISPR
49964	1198538	CRISPR
1500510	1406378	RefSeq
35345	1032488	tRNAs
1230469	387092	RefSeq
1472912	1926584	RefSeq
927392	926571	RefSeq
35345	655225	tRNAs
1655645	46503	RefSeq
1561065	59779	RefSeq
35345	667128	tRNAs
1079998	1075089	tRNAs
536474	1075089	tRNAs
10730	1290393	tRNAs
180816	1290393	tRNAs
10690	1122936	tRNAs
157239	1122936	tRNAs
10690	1122938	tRNAs
157239	1122938	tRNAs
1654601	29471	RefSeq
1873959	29471	RefSeq
1116482	218491	RefSeq
1204539	555	Literature
1217810	555	Literature
1399915	555	RefSeq
1873958	555	RefSeq
1391455	1199	RefSeq
1391456	1199	RefSeq
440250	126344	Literature
994601	598707	RefSeq
994601	1255374	CRISPR
444862	59922	RefSeq
658401	74547	RefSeq
1589733	59920	RefSeq
268747	59920	RefSeq
445692	59920	RefSeq
616674	167539	RefSeq
382262	59919	RefSeq
445696	59919	RefSeq
445700	59919	RefSeq
1542477	1220	RefSeq
10661	28107	UniProt
1316739	267375	RefSeq
1636200	267375	RefSeq
1654919	267375	RefSeq
1874540	1117316	RefSeq
1357705	53249	RefSeq
1357706	53249	RefSeq
1357707	53249	RefSeq
1357708	53249	RefSeq
1357709	53249	RefSeq
1357710	53249	RefSeq
1667322	1678126	RefSeq
877240	1348393	RefSeq
754052	728062	RefSeq
10690	1339263	tRNAs
280701	350703	CRISPR
347324	1447534	CRISPR
157239	1447535	tRNAs
10690	1447536	tRNAs
157239	798130	tRNAs
1129145	1051005	CRISPR
1129146	1051005	CRISPR
157239	1424337	tRNAs
280701	1424337	CRISPR
10690	1163393	tRNAs
1223261	1163393	CRISPR
1223261	1402542	CRISPR
157239	1402545	tRNAs
10690	1402549	tRNAs
157239	1402550	tRNAs
1129146	1402551	CRISPR
10690	1402553	tRNAs
157239	1402557	tRNAs
10690	1402558	tRNAs
1223261	1402560	CRISPR
1223261	1402564	CRISPR
157239	1418245	tRNAs
1223261	1402501	CRISPR
10690	1402502	tRNAs
1223261	1402504	CRISPR
1223261	1402512	CRISPR
1223261	1402514	CRISPR
1223259	1402515	CRISPR
1223261	1402515	CRISPR
1223261	1402521	CRISPR
10690	1402522	tRNAs
157239	1402522	tRNAs
157239	1402527	tRNAs
10690	1402528	tRNAs
280701	1402528	CRISPR
1223261	1402532	CRISPR
157239	1402536	tRNAs
10690	1402537	tRNAs
1223261	350704	CRISPR
157239	1402578	tRNAs
1223261	1402490	CRISPR
31535	1402580	tRNAs
31535	1402579	tRNAs
1327965	1227568	RefSeq
981430	1227568	RefSeq
31535	1411700	tRNAs
31535	1411701	tRNAs
1223261	1163395	CRISPR
31535	1339265	tRNAs
1223261	1408271	CRISPR
31535	1408271	tRNAs
1223261	1408272	CRISPR
31535	1408272	tRNAs
1223261	557722	CRISPR
1223261	1408273	CRISPR
1223261	1408274	CRISPR
1223261	1408275	CRISPR
1223261	1408276	CRISPR
1223261	1408277	CRISPR
31535	1306165	tRNAs
685892	1279007	RefSeq
1161903	652611	RefSeq
1223259	652611	Literature
1223260	652611	Literature
1223261	652611	Literature
1223262	652611	Literature
1225791	652611	Literature
1225792	652611	Literature
1391190	652611	RefSeq
1777052	652611	RefSeq
1777053	652611	RefSeq
1777054	652611	RefSeq
505291	652611	RefSeq
505292	652611	RefSeq
31535	1285581	tRNAs
31535	1407059	tRNAs
1327964	1009714	RefSeq
1327966	1009714	RefSeq
1348912	1009714	RefSeq
1716041	1009714	RefSeq
1777072	1009714	RefSeq
743813	1009714	RefSeq
981431	1009714	RefSeq
1204517	208964	RefSeq
1225790	208964	RefSeq
1273707	208964	RefSeq
1335230	208964	RefSeq
151599	208964	RefSeq
1530400	208964	RefSeq
1541890	208964	RefSeq
1541891	208964	RefSeq
1640969	208964	RefSeq
1640970	208964	RefSeq
1640972	208964	RefSeq
1640973	208964	RefSeq
1640974	208964	RefSeq
1716042	208964	RefSeq
1784982	208964	RefSeq
386792	208964	Literature
386793	208964	Literature
484896	208964	Literature
581037	208964	Literature
1129146	1125697	tRNAs
1223261	1125697	CRISPR
31535	1402496	tRNAs
397353	208963	RefSeq
1223261	1402493	CRISPR
31535	1315978	tRNAs
31535	1408193	tRNAs
31535	1434267	tRNAs
280701	1333855	CRISPR
151599	1448140	CRISPR
198110	587753	RefSeq
1777065	83964	RefSeq
693582	216595	RefSeq
1279082	70775	Literature
1279083	70775	Literature
1573458	1569867	RefSeq
148943	1283293	CRISPR
148943	1283285	CRISPR
1500756	103796	RefSeq
1755692	103796	RefSeq
1458843	1104681	RefSeq
1080237	29442	RefSeq
1100790	29442	RefSeq
1071177	936347	RefSeq
